id_venda,id_tempo,id_cliente,id_artigo,id_vendedor,quantidade,preco_unitario,desconto_perc,custo_unitario,total_bruto,total_desconto,total_liquido,custo_total,margem
1859,121,35,2,6,7,260.51,20,124.68,1823.57,364.71,1458.86,872.76,586.1
1860,107,22,11,1,2,768.79,20,487.94,1537.58,307.52,1230.06,975.88,254.18
1861,175,38,12,8,6,344.08,20,253.65,2064.48,412.9,1651.58,1521.9,129.68
1862,204,31,28,6,6,926.02,20,587.67,5556.12,1111.22,4444.9,3526.02,918.88
1863,165,14,18,4,2,673.89,10,369.9,1347.78,134.78,1213.0,739.8,473.2
1864,305,24,13,5,4,464.53,0,200.72,1858.12,0.0,1858.12,802.88,1055.24
1865,120,50,5,3,8,800.42,10,435.96,6403.36,640.34,5763.02,3487.68,2275.34
1866,44,49,22,8,8,827.02,10,391.04,6616.16,661.62,5954.54,3128.32,2826.22
1867,312,32,12,4,8,325.96,5,255.67,2607.68,130.38,2477.3,2045.36,431.94
1868,156,36,2,7,8,372.73,15,255.7,2981.84,447.28,2534.56,2045.6,488.96
1869,207,32,5,7,1,939.16,15,657.18,939.16,140.87,798.29,657.18,141.11
1870,108,15,7,5,2,206.5,5,118.61,413.0,20.65,392.35,237.22,155.13
1871,251,43,26,8,4,90.04,10,39.98,360.16,36.02,324.14,159.92,164.22
1872,334,35,26,8,9,481.35,5,243.89,4332.15,216.61,4115.54,2195.01,1920.53
1873,130,3,24,5,3,811.15,20,408.73,2433.45,486.69,1946.76,1226.19,720.57
1874,293,16,12,8,6,783.08,5,465.71,4698.48,234.92,4463.56,2794.26,1669.3
1875,20,5,16,6,7,923.55,5,539.72,6464.85,323.24,6141.61,3778.04,2363.57
1876,282,21,23,2,8,556.54,20,319.1,4452.32,890.46,3561.86,2552.8,1009.06
1877,285,10,8,2,7,145.06,15,86.8,1015.42,152.31,863.11,607.6,255.51
1878,1,19,30,8,3,609.25,20,484.24,1827.75,365.55,1462.2,1452.72,9.48
1879,119,25,28,6,6,789.48,0,410.01,4736.88,0.0,4736.88,2460.06,2276.82
1880,35,4,9,6,5,138.66,5,89.59,693.3,34.66,658.64,447.95,210.69
1881,198,29,15,1,4,214.02,5,106.11,856.08,42.8,813.28,424.44,388.84
1882,245,19,5,1,1,61.68,15,36.18,61.68,9.25,52.43,36.18,16.25
1883,59,43,13,3,7,613.97,10,294.72,4297.79,429.78,3868.01,2063.04,1804.97
1884,325,2,5,3,8,892.4,20,556.21,7139.2,1427.84,5711.36,4449.68,1261.68
1885,161,10,11,3,2,687.13,10,347.69,1374.26,137.43,1236.83,695.38,541.45
1886,179,43,10,3,7,982.94,0,407.64,6880.58,0.0,6880.58,2853.48,4027.1
1887,206,25,20,5,6,109.88,20,79.78,659.28,131.86,527.42,478.68,48.74
1888,12,20,13,5,5,907.85,0,409.71,4539.25,0.0,4539.25,2048.55,2490.7
1889,276,48,9,1,4,823.36,0,450.56,3293.44,0.0,3293.44,1802.24,1491.2
1890,181,19,21,2,2,348.53,0,205.94,697.06,0.0,697.06,411.88,285.18
1891,242,23,14,6,6,974.85,20,558.58,5849.1,1169.82,4679.28,3351.48,1327.8
1892,216,24,18,7,5,323.54,20,223.33,1617.7,323.54,1294.16,1116.65,177.51
1893,251,11,15,2,2,894.84,15,571.54,1789.68,268.45,1521.23,1143.08,378.15
1894,299,46,10,4,7,886.71,5,459.45,6206.97,310.35,5896.62,3216.15,2680.47
1895,126,34,24,5,6,769.77,10,323.83,4618.62,461.86,4156.76,1942.98,2213.78
1896,217,28,7,3,9,585.3,10,413.83,5267.7,526.77,4740.93,3724.47,1016.46
1897,306,5,8,3,5,164.0,0,88.73,820.0,0.0,820.0,443.65,376.35
1898,285,5,28,4,9,555.37,20,419.8,4998.33,999.67,3998.66,3778.2,220.46
1899,185,21,3,2,9,388.96,20,217.05,3500.64,700.13,2800.51,1953.45,847.06
1900,39,12,15,3,1,802.61,0,551.44,802.61,0.0,802.61,551.44,251.17
1901,223,50,16,2,5,770.22,5,597.56,3851.1,192.56,3658.54,2987.8,670.74
1902,184,4,4,6,9,915.08,10,604.37,8235.72,823.57,7412.15,5439.33,1972.82
1903,178,49,21,4,7,64.09,15,36.24,448.63,67.29,381.34,253.68,127.66
1904,294,42,6,7,6,818.65,5,513.26,4911.9,245.6,4666.3,3079.56,1586.74
1905,340,20,1,2,6,941.54,20,581.29,5649.24,1129.85,4519.39,3487.74,1031.65
1906,151,38,4,6,7,799.84,0,507.04,5598.88,0.0,5598.88,3549.28,2049.6
1907,126,25,11,8,1,173.68,10,79.67,173.68,17.37,156.31,79.67,76.64
1908,301,14,12,8,4,127.22,0,86.43,508.88,0.0,508.88,345.72,163.16
1909,308,11,26,2,1,69.8,20,31.97,69.8,13.96,55.84,31.97,23.87
1910,336,32,29,8,6,647.31,0,262.71,3883.86,0.0,3883.86,1576.26,2307.6
1911,234,11,5,2,4,648.19,10,421.27,2592.76,259.28,2333.48,1685.08,648.4
1912,8,18,23,3,1,987.57,0,441.21,987.57,0.0,987.57,441.21,546.36
1913,341,27,29,1,9,428.14,10,303.19,3853.26,385.33,3467.93,2728.71,739.22
1914,129,18,21,8,4,365.31,0,272.66,1461.24,0.0,1461.24,1090.64,370.6
1915,264,23,16,5,6,643.2,0,500.34,3859.2,0.0,3859.2,3002.04,857.16
1916,157,11,13,2,7,834.33,10,555.49,5840.31,584.03,5256.28,3888.43,1367.85
1917,352,21,13,2,8,939.94,0,557.2,7519.52,0.0,7519.52,4457.6,3061.92
1918,358,44,17,2,9,812.97,5,439.75,7316.73,365.84,6950.89,3957.75,2993.14
1919,5,5,27,1,9,455.34,15,271.55,4098.06,614.71,3483.35,2443.95,1039.4
1920,86,23,7,6,8,653.17,5,311.0,5225.36,261.27,4964.09,2488.0,2476.09
1921,175,41,8,8,3,863.48,15,465.73,2590.44,388.57,2201.87,1397.19,804.68
1922,290,25,13,7,2,516.08,5,354.64,1032.16,51.61,980.55,709.28,271.27
1923,193,41,23,7,5,255.85,15,124.59,1279.25,191.89,1087.36,622.95,464.41
1924,311,10,27,4,1,211.24,0,106.81,211.24,0.0,211.24,106.81,104.43
1925,119,22,16,3,3,50.15,10,35.09,150.45,15.04,135.41,105.27,30.14
1926,218,19,30,1,1,732.33,10,345.03,732.33,73.23,659.1,345.03,314.07
1927,114,1,29,6,3,155.54,20,77.51,466.62,93.32,373.3,232.53,140.77
1928,145,7,4,2,4,281.65,15,114.64,1126.6,168.99,957.61,458.56,499.05
1929,26,4,8,6,7,332.98,20,229.1,2330.86,466.17,1864.69,1603.7,260.99
1930,136,1,16,1,5,582.36,20,376.88,2911.8,582.36,2329.44,1884.4,445.04
1931,303,15,21,1,5,428.06,15,290.12,2140.3,321.04,1819.26,1450.6,368.66
1932,232,40,10,1,1,690.94,10,335.61,690.94,69.09,621.85,335.61,286.24
1933,76,12,25,4,8,102.86,15,69.43,822.88,123.43,699.45,555.44,144.01
1934,328,22,12,5,4,167.74,0,107.11,670.96,0.0,670.96,428.44,242.52
1935,345,22,12,3,5,524.25,20,286.48,2621.25,524.25,2097.0,1432.4,664.6
1936,302,50,26,4,2,370.12,20,212.87,740.24,148.05,592.19,425.74,166.45
1937,289,47,5,4,1,331.02,15,207.61,331.02,49.65,281.37,207.61,73.76
1938,1,17,16,8,9,113.68,20,67.9,1023.12,204.62,818.5,611.1,207.4
1939,147,29,1,5,2,900.93,10,591.67,1801.86,180.19,1621.67,1183.34,438.33
1940,287,46,28,4,6,707.23,20,334.09,4243.38,848.68,3394.7,2004.54,1390.16
1941,142,14,9,1,1,165.54,15,102.02,165.54,24.83,140.71,102.02,38.69
1942,53,50,12,1,1,111.79,10,64.85,111.79,11.18,100.61,64.85,35.76
1943,304,20,5,8,9,976.13,10,570.46,8785.17,878.52,7906.65,5134.14,2772.51
1944,69,50,22,6,4,697.11,20,409.73,2788.44,557.69,2230.75,1638.92,591.83
1945,361,48,20,2,9,446.58,15,336.09,4019.22,602.88,3416.34,3024.81,391.53
1946,90,33,22,4,5,716.64,20,521.32,3583.2,716.64,2866.56,2606.6,259.96
1947,220,43,28,2,7,768.52,0,500.94,5379.64,0.0,5379.64,3506.58,1873.06
1948,192,15,24,3,1,790.96,0,543.07,790.96,0.0,790.96,543.07,247.89
1949,63,12,3,7,6,503.98,10,210.22,3023.88,302.39,2721.49,1261.32,1460.17
1950,73,40,5,1,8,458.39,20,319.77,3667.12,733.42,2933.7,2558.16,375.54
1951,161,20,2,6,1,60.48,0,35.95,60.48,0.0,60.48,35.95,24.53
1952,169,30,14,3,9,930.23,5,490.32,8372.07,418.6,7953.47,4412.88,3540.59
1953,89,38,2,8,3,623.14,0,284.1,1869.42,0.0,1869.42,852.3,1017.12
1954,176,3,13,6,1,243.0,20,104.51,243.0,48.6,194.4,104.51,89.89
1955,269,28,7,7,1,923.62,20,386.03,923.62,184.72,738.9,386.03,352.87
1956,73,26,10,7,6,919.19,0,427.16,5515.14,0.0,5515.14,2562.96,2952.18
1957,245,30,13,8,6,989.72,20,407.82,5938.32,1187.66,4750.66,2446.92,2303.74
1958,77,13,16,5,1,880.35,20,610.13,880.35,176.07,704.28,610.13,94.15
1959,159,13,26,8,3,997.9,5,498.4,2993.7,149.68,2844.02,1495.2,1348.82
1960,324,2,14,1,7,282.45,10,154.64,1977.15,197.72,1779.43,1082.48,696.95
1961,98,37,11,3,3,850.14,20,619.83,2550.42,510.08,2040.34,1859.49,180.85
1962,102,49,10,5,3,831.88,15,370.9,2495.64,374.35,2121.29,1112.7,1008.59
1963,132,38,6,7,3,269.39,10,197.8,808.17,80.82,727.35,593.4,133.95
1964,102,2,4,3,7,143.52,10,94.12,1004.64,100.46,904.18,658.84,245.34
1965,19,36,21,6,4,980.45,15,526.32,3921.8,588.27,3333.53,2105.28,1228.25
1966,82,26,1,5,4,331.22,0,148.1,1324.88,0.0,1324.88,592.4,732.48
1967,279,11,7,5,3,877.35,5,383.05,2632.05,131.6,2500.45,1149.15,1351.3
1968,339,8,24,1,9,53.92,20,28.8,485.28,97.06,388.22,259.2,129.02
1969,365,44,9,8,2,69.97,0,31.92,139.94,0.0,139.94,63.84,76.1
1970,331,40,8,2,4,492.58,15,249.78,1970.32,295.55,1674.77,999.12,675.65
1971,129,43,5,6,8,276.78,5,116.57,2214.24,110.71,2103.53,932.56,1170.97
1972,344,22,19,6,6,705.35,5,450.02,4232.1,211.6,4020.5,2700.12,1320.38
1973,310,20,10,8,7,587.29,5,269.04,4111.03,205.55,3905.48,1883.28,2022.2
1974,89,8,11,5,7,123.61,15,86.86,865.27,129.79,735.48,608.02,127.46
1975,213,29,25,5,2,204.5,0,99.65,409.0,0.0,409.0,199.3,209.7
1976,143,40,15,1,4,418.65,20,301.09,1674.6,334.92,1339.68,1204.36,135.32
1977,65,26,6,2,6,226.32,5,107.72,1357.92,67.9,1290.02,646.32,643.7
1978,76,30,15,6,3,802.61,5,552.63,2407.83,120.39,2287.44,1657.89,629.55
1979,199,17,5,7,9,445.27,0,237.43,4007.43,0.0,4007.43,2136.87,1870.56
1980,143,20,29,4,4,138.76,5,87.87,555.04,27.75,527.29,351.48,175.81
1981,316,16,19,4,2,510.13,5,211.94,1020.26,51.01,969.25,423.88,545.37
1982,93,46,22,2,6,136.3,15,81.52,817.8,122.67,695.13,489.12,206.01
1983,305,43,19,3,1,172.49,10,79.25,172.49,17.25,155.24,79.25,75.99
1984,224,7,10,1,6,277.63,0,165.06,1665.78,0.0,1665.78,990.36,675.42
1985,291,16,12,2,1,866.55,0,395.62,866.55,0.0,866.55,395.62,470.93
1986,102,45,22,8,8,928.38,0,533.67,7427.04,0.0,7427.04,4269.36,3157.68
1987,267,47,4,8,5,834.94,15,370.92,4174.7,626.21,3548.49,1854.6,1693.89
1988,355,48,18,4,6,367.37,15,179.27,2204.22,330.63,1873.59,1075.62,797.97
1989,110,27,16,5,2,308.82,20,197.04,617.64,123.53,494.11,394.08,100.03
1990,330,23,8,4,2,571.7,15,452.02,1143.4,171.51,971.89,904.04,67.85
1991,265,24,4,5,9,735.76,0,426.5,6621.84,0.0,6621.84,3838.5,2783.34
1992,3,9,25,1,3,993.7,20,670.62,2981.1,596.22,2384.88,2011.86,373.02
1993,85,35,23,5,6,174.99,10,107.75,1049.94,104.99,944.95,646.5,298.45
1994,282,20,12,2,5,96.83,5,58.03,484.15,24.21,459.94,290.15,169.79
1995,328,37,2,5,4,709.64,5,302.22,2838.56,141.93,2696.63,1208.88,1487.75
1996,304,42,4,3,2,840.61,20,384.76,1681.22,336.24,1344.98,769.52,575.46
1997,117,17,5,8,8,854.03,10,643.28,6832.24,683.22,6149.02,5146.24,1002.78
1998,221,47,3,2,7,694.54,5,391.77,4861.78,243.09,4618.69,2742.39,1876.3
1999,154,31,9,8,2,956.32,20,617.53,1912.64,382.53,1530.11,1235.06,295.05
2000,153,8,29,1,6,535.45,15,327.32,3212.7,481.9,2730.8,1963.92,766.88
2001,12,15,21,2,8,918.12,0,506.39,7344.96,0.0,7344.96,4051.12,3293.84
2002,133,31,18,3,7,969.42,10,538.15,6785.94,678.59,6107.35,3767.05,2340.3
2003,304,30,11,1,1,854.8,5,531.84,854.8,42.74,812.06,531.84,280.22
2004,293,46,3,4,5,344.27,0,157.14,1721.35,0.0,1721.35,785.7,935.65
2005,300,20,30,3,2,236.4,20,131.18,472.8,94.56,378.24,262.36,115.88
2006,228,39,25,1,6,570.71,5,330.32,3424.26,171.21,3253.05,1981.92,1271.13
2007,271,12,23,7,7,480.36,0,381.43,3362.52,0.0,3362.52,2670.01,692.51
2008,43,49,2,5,7,883.87,15,477.8,6187.09,928.06,5259.03,3344.6,1914.43
2009,343,17,9,2,3,145.03,10,95.41,435.09,43.51,391.58,286.23,105.35
2010,326,42,14,1,7,294.85,20,134.15,2063.95,412.79,1651.16,939.05,712.11
2011,302,30,4,2,5,764.21,5,325.7,3821.05,191.05,3630.0,1628.5,2001.5
2012,364,29,29,5,8,140.24,15,104.99,1121.92,168.29,953.63,839.92,113.71
2013,21,19,9,1,8,354.73,10,245.58,2837.84,283.78,2554.06,1964.64,589.42
2014,107,46,13,4,7,417.8,10,220.18,2924.6,292.46,2632.14,1541.26,1090.88
2015,336,11,18,7,6,641.46,15,386.05,3848.76,577.31,3271.45,2316.3,955.15
2016,303,34,15,7,2,200.23,5,90.96,400.46,20.02,380.44,181.92,198.52
2017,117,50,28,3,6,867.57,10,592.43,5205.42,520.54,4684.88,3554.58,1130.3
2018,124,7,10,1,9,475.17,20,203.44,4276.53,855.31,3421.22,1830.96,1590.26
2019,281,44,16,5,2,921.17,0,647.41,1842.34,0.0,1842.34,1294.82,547.52
2020,292,34,12,1,1,494.48,20,305.95,494.48,98.9,395.58,305.95,89.63
2021,203,20,20,2,5,311.29,10,159.24,1556.45,155.65,1400.8,796.2,604.6
2022,51,50,5,6,6,184.74,0,137.64,1108.44,0.0,1108.44,825.84,282.6
2023,271,38,2,8,3,53.56,15,42.55,160.68,24.1,136.58,127.65,8.93
2024,324,24,10,1,8,555.55,0,278.74,4444.4,0.0,4444.4,2229.92,2214.48
2025,277,10,1,7,7,151.8,0,109.68,1062.6,0.0,1062.6,767.76,294.84
2026,141,32,7,7,2,422.14,0,295.53,844.28,0.0,844.28,591.06,253.22
2027,275,15,26,8,7,609.81,10,426.18,4268.67,426.87,3841.8,2983.26,858.54
2028,290,37,17,7,1,311.9,5,244.18,311.9,15.6,296.3,244.18,52.12
2029,334,20,16,4,9,216.46,10,128.72,1948.14,194.81,1753.33,1158.48,594.85
2030,52,3,27,1,7,785.99,5,526.35,5501.93,275.1,5226.83,3684.45,1542.38
2031,27,37,27,3,6,949.45,15,692.67,5696.7,854.5,4842.2,4156.02,686.18
2032,157,40,24,1,2,145.42,15,86.06,290.84,43.63,247.21,172.12,75.09
2033,239,8,3,6,3,197.81,15,117.22,593.43,89.01,504.42,351.66,152.76
2034,156,40,14,7,1,962.01,15,507.42,962.01,144.3,817.71,507.42,310.29
2035,291,44,10,2,5,85.9,15,61.19,429.5,64.42,365.08,305.95,59.13
2036,136,23,22,7,9,978.75,20,660.15,8808.75,1761.75,7047.0,5941.35,1105.65
2037,144,40,7,1,6,54.41,10,31.58,326.46,32.65,293.81,189.48,104.33
2038,106,11,26,4,5,879.99,5,499.6,4399.95,220.0,4179.95,2498.0,1681.95
2039,158,46,17,5,3,341.96,15,146.71,1025.88,153.88,872.0,440.13,431.87
2040,146,8,30,1,5,941.66,20,379.11,4708.3,941.66,3766.64,1895.55,1871.09
2041,2,29,6,1,8,351.1,20,214.72,2808.8,561.76,2247.04,1717.76,529.28
2042,77,30,23,3,2,671.59,20,380.79,1343.18,268.64,1074.54,761.58,312.96
2043,132,10,22,4,5,126.03,10,90.54,630.15,63.02,567.13,452.7,114.43
2044,90,39,4,6,6,280.21,15,172.91,1681.26,252.19,1429.07,1037.46,391.61
2045,345,28,17,5,8,785.0,20,608.13,6280.0,1256.0,5024.0,4865.04,158.96
2046,350,49,27,7,8,552.25,20,264.23,4418.0,883.6,3534.4,2113.84,1420.56
2047,263,36,9,2,5,931.57,15,741.59,4657.85,698.68,3959.17,3707.95,251.22
2048,351,13,4,1,9,457.31,10,237.42,4115.79,411.58,3704.21,2136.78,1567.43
2049,108,32,7,6,4,876.32,20,575.72,3505.28,701.06,2804.22,2302.88,501.34
2050,74,36,23,5,9,476.51,5,286.26,4288.59,214.43,4074.16,2576.34,1497.82
2051,39,37,2,2,7,980.29,0,533.11,6862.03,0.0,6862.03,3731.77,3130.26
2052,159,26,17,6,6,961.84,0,438.33,5771.04,0.0,5771.04,2629.98,3141.06
2053,71,22,24,4,4,362.68,0,164.63,1450.72,0.0,1450.72,658.52,792.2
2054,312,4,8,4,2,891.63,10,610.41,1783.26,178.33,1604.93,1220.82,384.11
2055,241,31,23,5,8,855.23,20,471.28,6841.84,1368.37,5473.47,3770.24,1703.23
2056,298,18,30,7,6,250.15,0,196.25,1500.9,0.0,1500.9,1177.5,323.4
2057,36,38,15,8,3,643.08,0,341.0,1929.24,0.0,1929.24,1023.0,906.24
2058,84,24,15,2,7,119.05,15,94.46,833.35,125.0,708.35,661.22,47.13
2059,263,23,8,4,7,844.88,20,407.38,5914.16,1182.83,4731.33,2851.66,1879.67
2060,310,22,16,8,6,215.82,20,95.2,1294.92,258.98,1035.94,571.2,464.74
2061,172,2,19,5,2,117.27,15,61.57,234.54,35.18,199.36,123.14,76.22
2062,173,31,11,4,8,430.21,20,324.48,3441.68,688.34,2753.34,2595.84,157.5
2063,362,11,2,4,1,598.08,5,364.08,598.08,29.9,568.18,364.08,204.1
2064,47,28,23,6,1,862.17,10,391.65,862.17,86.22,775.95,391.65,384.3
2065,141,46,24,8,6,975.53,15,469.23,5853.18,877.98,4975.2,2815.38,2159.82
2066,118,32,17,6,5,467.52,0,245.22,2337.6,0.0,2337.6,1226.1,1111.5
2067,277,5,28,4,9,107.42,20,68.33,966.78,193.36,773.42,614.97,158.45
2068,214,38,26,8,7,761.66,5,405.93,5331.62,266.58,5065.04,2841.51,2223.53
2069,220,10,16,3,2,586.91,5,410.15,1173.82,58.69,1115.13,820.3,294.83
2070,26,40,25,8,7,475.5,10,307.42,3328.5,332.85,2995.65,2151.94,843.71
2071,9,46,15,6,3,343.81,5,257.7,1031.43,51.57,979.86,773.1,206.76
2072,271,24,13,2,1,527.28,20,316.57,527.28,105.46,421.82,316.57,105.25
2073,10,35,15,5,8,371.75,20,197.95,2974.0,594.8,2379.2,1583.6,795.6
2074,121,44,27,5,3,769.16,5,614.18,2307.48,115.37,2192.11,1842.54,349.57
2075,125,48,4,7,8,566.7,20,307.29,4533.6,906.72,3626.88,2458.32,1168.56
2076,170,23,16,2,7,883.01,20,504.59,6181.07,1236.21,4944.86,3532.13,1412.73
2077,72,17,30,2,2,566.37,0,409.85,1132.74,0.0,1132.74,819.7,313.04
2078,152,1,12,2,1,276.35,15,120.34,276.35,41.45,234.9,120.34,114.56
2079,208,31,30,7,7,858.54,20,476.14,6009.78,1201.96,4807.82,3332.98,1474.84
2080,49,31,4,2,1,579.36,20,251.61,579.36,115.87,463.49,251.61,211.88
2081,154,42,3,1,6,246.5,10,112.34,1479.0,147.9,1331.1,674.04,657.06
2082,347,42,22,7,8,642.33,15,258.12,5138.64,770.8,4367.84,2064.96,2302.88
2083,293,34,17,5,7,389.83,15,157.42,2728.81,409.32,2319.49,1101.94,1217.55
2084,68,9,22,1,4,852.19,15,470.51,3408.76,511.31,2897.45,1882.04,1015.41
2085,50,22,18,7,1,480.63,5,347.82,480.63,24.03,456.6,347.82,108.78
2086,152,13,25,4,1,740.12,0,469.83,740.12,0.0,740.12,469.83,270.29
2087,19,25,18,4,4,140.76,0,92.05,563.04,0.0,563.04,368.2,194.84
2088,100,48,23,5,5,426.22,10,259.01,2131.1,213.11,1917.99,1295.05,622.94
2089,60,18,28,4,7,984.08,15,716.33,6888.56,1033.28,5855.28,5014.31,840.97
2090,167,12,17,2,4,818.04,15,615.29,3272.16,490.82,2781.34,2461.16,320.18
2091,202,40,12,7,1,201.94,20,149.41,201.94,40.39,161.55,149.41,12.14
2092,345,17,23,1,7,313.88,5,227.52,2197.16,109.86,2087.3,1592.64,494.66
2093,146,15,21,2,2,363.33,5,171.89,726.66,36.33,690.33,343.78,346.55
2094,164,42,24,4,2,667.85,10,425.79,1335.7,133.57,1202.13,851.58,350.55
2095,242,15,4,6,8,769.15,0,486.77,6153.2,0.0,6153.2,3894.16,2259.04
2096,69,15,12,8,5,762.05,15,465.75,3810.25,571.54,3238.71,2328.75,909.96
2097,175,39,26,1,2,534.38,10,316.53,1068.76,106.88,961.88,633.06,328.82
2098,49,13,23,2,5,820.28,5,357.37,4101.4,205.07,3896.33,1786.85,2109.48
2099,108,17,22,7,8,465.22,5,205.1,3721.76,186.09,3535.67,1640.8,1894.87
2100,226,32,21,5,6,167.69,5,127.6,1006.14,50.31,955.83,765.6,190.23
2101,161,9,20,2,3,586.22,15,382.26,1758.66,263.8,1494.86,1146.78,348.08
2102,119,40,15,6,8,954.69,15,482.05,7637.52,1145.63,6491.89,3856.4,2635.49
2103,149,20,23,4,9,803.34,15,411.09,7230.06,1084.51,6145.55,3699.81,2445.74
2104,150,26,28,1,5,599.77,20,386.3,2998.85,599.77,2399.08,1931.5,467.58
2105,293,27,16,5,2,664.47,0,373.95,1328.94,0.0,1328.94,747.9,581.04
2106,143,21,5,1,2,934.03,5,538.5,1868.06,93.4,1774.66,1077.0,697.66
2107,160,18,21,5,7,456.93,5,193.86,3198.51,159.93,3038.58,1357.02,1681.56
2108,11,13,15,8,1,364.82,20,166.17,364.82,72.96,291.86,166.17,125.69
2109,138,16,17,7,2,978.38,5,545.29,1956.76,97.84,1858.92,1090.58,768.34
2110,78,9,18,1,4,870.27,5,591.67,3481.08,174.05,3307.03,2366.68,940.35
2111,77,12,5,4,1,356.89,15,149.61,356.89,53.53,303.36,149.61,153.75
2112,254,44,13,7,4,490.59,15,261.89,1962.36,294.35,1668.01,1047.56,620.45
2113,258,38,19,7,5,444.32,0,301.26,2221.6,0.0,2221.6,1506.3,715.3
2114,320,19,30,8,9,191.64,5,137.37,1724.76,86.24,1638.52,1236.33,402.19
2115,291,7,13,5,1,959.93,10,457.01,959.93,95.99,863.94,457.01,406.93
2116,263,35,18,3,5,434.1,5,300.66,2170.5,108.52,2061.98,1503.3,558.68
2117,85,48,14,1,2,881.56,5,689.53,1763.12,88.16,1674.96,1379.06,295.9
2118,146,18,30,1,9,229.89,0,175.34,2069.01,0.0,2069.01,1578.06,490.95
2119,323,16,4,2,6,570.48,10,408.32,3422.88,342.29,3080.59,2449.92,630.67
2120,42,39,4,5,2,72.76,5,49.84,145.52,7.28,138.24,99.68,38.56
2121,125,4,20,6,3,776.01,10,383.39,2328.03,232.8,2095.23,1150.17,945.06
2122,167,25,20,3,8,601.87,15,393.36,4814.96,722.24,4092.72,3146.88,945.84
2123,241,32,19,4,1,644.31,15,423.51,644.31,96.65,547.66,423.51,124.15
2124,280,40,13,2,3,99.13,10,55.78,297.39,29.74,267.65,167.34,100.31
2125,188,13,12,8,1,250.49,5,149.59,250.49,12.52,237.97,149.59,88.38
2126,302,45,7,3,8,120.61,10,81.73,964.88,96.49,868.39,653.84,214.55
2127,19,17,25,5,1,324.47,10,253.36,324.47,32.45,292.02,253.36,38.66
2128,68,49,12,3,5,646.07,15,334.74,3230.35,484.55,2745.8,1673.7,1072.1
2129,218,37,21,8,4,587.88,10,293.08,2351.52,235.15,2116.37,1172.32,944.05
2130,102,6,4,7,7,631.54,20,404.64,4420.78,884.16,3536.62,2832.48,704.14
2131,42,19,27,1,5,571.79,20,258.63,2858.95,571.79,2287.16,1293.15,994.01
2132,288,13,2,7,8,309.38,15,195.84,2475.04,371.26,2103.78,1566.72,537.06
2133,167,26,2,1,1,282.28,5,122.94,282.28,14.11,268.17,122.94,145.23
2134,109,14,5,2,5,180.21,5,107.45,901.05,45.05,856.0,537.25,318.75
2135,36,31,23,8,4,856.62,15,555.23,3426.48,513.97,2912.51,2220.92,691.59
2136,232,4,10,5,3,635.66,5,272.09,1906.98,95.35,1811.63,816.27,995.36
2137,229,39,10,5,5,227.19,0,109.68,1135.95,0.0,1135.95,548.4,587.55
2138,353,8,9,3,3,218.35,20,116.63,655.05,131.01,524.04,349.89,174.15
2139,164,25,13,2,8,879.38,0,481.41,7035.04,0.0,7035.04,3851.28,3183.76
2140,73,13,7,5,3,755.59,0,506.58,2266.77,0.0,2266.77,1519.74,747.03
2141,136,32,5,6,1,676.43,0,413.71,676.43,0.0,676.43,413.71,262.72
2142,353,38,26,6,9,436.52,15,241.33,3928.68,589.3,3339.38,2171.97,1167.41
2143,70,38,10,7,9,298.88,0,173.43,2689.92,0.0,2689.92,1560.87,1129.05
2144,196,28,10,1,6,980.48,10,397.28,5882.88,588.29,5294.59,2383.68,2910.91
2145,269,30,6,3,1,807.38,5,571.79,807.38,40.37,767.01,571.79,195.22
2146,49,3,27,4,8,336.69,15,140.2,2693.52,404.03,2289.49,1121.6,1167.89
2147,316,28,28,8,2,855.19,10,625.77,1710.38,171.04,1539.34,1251.54,287.8
2148,130,3,19,1,9,770.99,10,475.24,6938.91,693.89,6245.02,4277.16,1967.86
2149,5,45,21,2,8,332.23,20,203.03,2657.84,531.57,2126.27,1624.24,502.03
2150,27,34,8,5,3,455.23,20,310.39,1365.69,273.14,1092.55,931.17,161.38
2151,160,16,1,1,5,226.66,10,168.6,1133.3,113.33,1019.97,843.0,176.97
2152,149,22,28,4,9,155.5,20,120.83,1399.5,279.9,1119.6,1087.47,32.13
2153,264,32,17,4,1,736.62,5,454.75,736.62,36.83,699.79,454.75,245.04
2154,230,38,7,6,9,304.14,5,139.98,2737.26,136.86,2600.4,1259.82,1340.58
2155,200,8,14,2,4,829.06,20,623.0,3316.24,663.25,2652.99,2492.0,160.99
2156,50,8,21,1,4,995.83,0,414.53,3983.32,0.0,3983.32,1658.12,2325.2
2157,67,6,30,3,4,122.79,10,88.77,491.16,49.12,442.04,355.08,86.96
2158,300,14,21,1,9,499.38,5,335.67,4494.42,224.72,4269.7,3021.03,1248.67
2159,58,32,17,6,6,811.96,20,618.63,4871.76,974.35,3897.41,3711.78,185.63
2160,259,35,9,7,8,799.5,20,606.81,6396.0,1279.2,5116.8,4854.48,262.32
2161,342,10,17,4,4,772.0,5,325.21,3088.0,154.4,2933.6,1300.84,1632.76
2162,326,3,5,2,3,381.55,5,245.63,1144.65,57.23,1087.42,736.89,350.53
2163,130,12,26,2,1,481.16,0,216.46,481.16,0.0,481.16,216.46,264.7
2164,215,49,25,3,7,615.22,20,265.4,4306.54,861.31,3445.23,1857.8,1587.43
2165,172,31,30,2,4,975.24,20,564.97,3900.96,780.19,3120.77,2259.88,860.89
