id_venda,data,ano,mes,trimestre,id_cliente,nome_cliente,segmento_cliente,cidade,id_artigo,nome_artigo,categoria,subcategoria,id_vendedor,nome_vendedor,equipa,quantidade,preco_unitario,desconto_perc,total_bruto,total_desconto,total_liquido,custo_total,margem
1670,2024-10-27,2024,10,4,2,Cliente 2,Retail,Porto,2,Artigo 2,Serviço,Equipamento,8,Vendedor 8,Online,3,375.75,0,1127.25,0.0,1127.25,480.54,646.71
1671,2024-08-04,2024,8,3,32,Cliente 32,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,6,Vendedor 6,Sul,2,447.45,5,894.9,44.74,850.16,696.2,153.96
1672,2024-10-15,2024,10,4,8,Cliente 8,B2B,Braga,21,Artigo 21,Hardware,Suporte,8,Vendedor 8,Online,5,932.5,5,4662.5,233.12,4429.38,3019.65,1409.73
1673,2024-04-11,2024,4,2,22,Cliente 22,Retail,Lisboa,22,Artigo 22,Hardware,Implementação,8,Vendedor 8,Online,6,915.21,20,5491.26,1098.25,4393.01,3802.68,590.33
1674,2024-09-23,2024,9,3,6,Cliente 6,Retail,Coimbra,25,Artigo 25,Software,Licença,4,Vendedor 4,Online,1,729.89,20,729.89,145.98,583.91,489.49,94.42
1675,2024-08-01,2024,8,3,12,Cliente 12,Parceiro,Porto,4,Artigo 4,Software,Implementação,5,Vendedor 5,Sul,6,890.45,10,5342.7,534.27,4808.43,3564.12,1244.31
1676,2024-06-27,2024,6,2,47,Cliente 47,B2B,Lisboa,18,Artigo 18,Hardware,Licença,4,Vendedor 4,Online,3,353.67,5,1061.01,53.05,1007.96,431.73,576.23
1677,2024-03-28,2024,3,1,40,Cliente 40,Parceiro,Coimbra,5,Artigo 5,Serviço,Licença,8,Vendedor 8,Online,4,412.05,0,1648.2,0.0,1648.2,1005.64,642.56
1678,2024-02-10,2024,2,1,36,Cliente 36,B2B,Lisboa,19,Artigo 19,Hardware,Suporte,8,Vendedor 8,Online,6,633.03,15,3798.18,569.73,3228.45,2767.68,460.77
1679,2024-03-16,2024,3,1,15,Cliente 15,B2B,Braga,2,Artigo 2,Serviço,Equipamento,3,Vendedor 3,Online,8,642.44,0,5139.52,0.0,5139.52,2147.36,2992.16
1680,2024-02-15,2024,2,1,28,Cliente 28,Parceiro,Lisboa,12,Artigo 12,Software,Suporte,1,Vendedor 1,Online,9,507.61,20,4568.49,913.7,3654.79,3574.71,80.08
1681,2024-06-08,2024,6,2,49,Cliente 49,B2B,Porto,17,Artigo 17,Hardware,Suporte,3,Vendedor 3,Online,6,430.62,0,2583.72,0.0,2583.72,1471.86,1111.86
1682,2024-03-20,2024,3,1,45,Cliente 45,Retail,Coimbra,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,7,986.87,5,6908.09,345.4,6562.69,3564.26,2998.43
1683,2024-11-05,2024,11,4,18,Cliente 18,B2B,Coimbra,2,Artigo 2,Serviço,Equipamento,2,Vendedor 2,Norte,5,830.07,10,4150.35,415.04,3735.31,2543.05,1192.26
1684,2024-03-26,2024,3,1,2,Cliente 2,Retail,Porto,6,Artigo 6,Software,Equipamento,7,Vendedor 7,Norte,9,463.23,15,4169.07,625.36,3543.71,3003.75,539.96
1685,2024-04-01,2024,4,2,13,Cliente 13,Retail,Coimbra,8,Artigo 8,Software,Suporte,6,Vendedor 6,Sul,4,740.93,10,2963.72,296.37,2667.35,1748.32,919.03
1686,2024-05-27,2024,5,2,45,Cliente 45,Retail,Coimbra,29,Artigo 29,Software,Implementação,4,Vendedor 4,Online,6,306.08,15,1836.48,275.47,1561.01,1208.46,352.55
1687,2024-06-09,2024,6,2,15,Cliente 15,B2B,Braga,19,Artigo 19,Hardware,Suporte,2,Vendedor 2,Norte,5,145.16,15,725.8,108.87,616.93,435.45,181.48
1688,2024-07-20,2024,7,3,20,Cliente 20,B2B,Coimbra,11,Artigo 11,Software,Licença,2,Vendedor 2,Norte,1,384.81,5,384.81,19.24,365.57,251.09,114.48
1689,2024-08-29,2024,8,3,29,Cliente 29,Parceiro,Porto,25,Artigo 25,Software,Licença,6,Vendedor 6,Sul,5,432.82,5,2164.1,108.2,2055.9,985.15,1070.75
1690,2024-12-18,2024,12,4,42,Cliente 42,Parceiro,Coimbra,12,Artigo 12,Software,Suporte,6,Vendedor 6,Sul,5,65.71,20,328.55,65.71,262.84,136.5,126.34
1691,2024-01-02,2024,1,1,29,Cliente 29,Parceiro,Porto,9,Artigo 9,Software,Implementação,1,Vendedor 1,Online,9,824.05,20,7416.45,1483.29,5933.16,3372.75,2560.41
1692,2024-08-12,2024,8,3,3,Cliente 3,Parceiro,Lisboa,2,Artigo 2,Serviço,Equipamento,3,Vendedor 3,Online,1,391.23,15,391.23,58.68,332.55,201.22,131.33
1693,2024-10-15,2024,10,4,19,Cliente 19,B2B,Lisboa,8,Artigo 8,Software,Suporte,5,Vendedor 5,Sul,5,601.4,20,3007.0,601.4,2405.6,1507.55,898.05
1694,2024-08-20,2024,8,3,3,Cliente 3,Parceiro,Lisboa,26,Artigo 26,Serviço,Implementação,1,Vendedor 1,Online,7,120.27,5,841.89,42.09,799.8,543.9,255.9
1695,2024-03-17,2024,3,1,14,Cliente 14,Parceiro,Braga,11,Artigo 11,Software,Licença,5,Vendedor 5,Sul,6,216.25,20,1297.5,259.5,1038.0,755.58,282.42
1696,2024-04-25,2024,4,2,40,Cliente 40,Parceiro,Coimbra,28,Artigo 28,Serviço,Suporte,2,Vendedor 2,Norte,6,895.21,15,5371.26,805.69,4565.57,2231.88,2333.69
1697,2024-06-02,2024,6,2,4,Cliente 4,Parceiro,Porto,21,Artigo 21,Hardware,Suporte,5,Vendedor 5,Sul,7,628.25,10,4397.75,439.78,3957.97,1820.42,2137.55
1698,2024-04-12,2024,4,2,11,Cliente 11,Parceiro,Coimbra,4,Artigo 4,Software,Implementação,3,Vendedor 3,Online,6,952.77,0,5716.62,0.0,5716.62,2493.78,3222.84
1699,2024-07-12,2024,7,3,31,Cliente 31,B2B,Lisboa,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,5,998.81,20,4994.05,998.81,3995.24,2702.95,1292.29
1700,2024-06-14,2024,6,2,43,Cliente 43,Parceiro,Lisboa,21,Artigo 21,Hardware,Suporte,8,Vendedor 8,Online,5,403.27,5,2016.35,100.82,1915.53,811.55,1103.98
1701,2024-12-24,2024,12,4,32,Cliente 32,Parceiro,Lisboa,20,Artigo 20,Software,Licença,6,Vendedor 6,Sul,9,333.86,10,3004.74,300.47,2704.27,1795.59,908.68
1702,2024-03-30,2024,3,1,27,Cliente 27,Retail,Coimbra,16,Artigo 16,Software,Suporte,8,Vendedor 8,Online,8,865.44,5,6923.52,346.18,6577.34,3768.24,2809.1
1703,2024-06-22,2024,6,2,30,Cliente 30,Parceiro,Braga,8,Artigo 8,Software,Suporte,3,Vendedor 3,Online,4,998.68,20,3994.72,798.94,3195.78,2485.44,710.34
1704,2024-05-01,2024,5,2,43,Cliente 43,Parceiro,Lisboa,4,Artigo 4,Software,Implementação,7,Vendedor 7,Norte,4,648.16,15,2592.64,388.9,2203.74,1784.6,419.14
1705,2024-05-22,2024,5,2,2,Cliente 2,Retail,Porto,29,Artigo 29,Software,Implementação,3,Vendedor 3,Online,5,805.38,0,4026.9,0.0,4026.9,2015.0,2011.9
1706,2024-04-15,2024,4,2,49,Cliente 49,B2B,Porto,10,Artigo 10,Hardware,Equipamento,7,Vendedor 7,Norte,3,792.66,0,2377.98,0.0,2377.98,1100.61,1277.37
1707,2024-10-31,2024,10,4,9,Cliente 9,Parceiro,Coimbra,12,Artigo 12,Software,Suporte,1,Vendedor 1,Online,8,387.57,10,3100.56,310.06,2790.5,1585.04,1205.46
1708,2024-12-25,2024,12,4,28,Cliente 28,Parceiro,Lisboa,29,Artigo 29,Software,Implementação,6,Vendedor 6,Sul,7,595.56,0,4168.92,0.0,4168.92,1670.48,2498.44
1709,2024-11-12,2024,11,4,31,Cliente 31,B2B,Lisboa,14,Artigo 14,Hardware,Equipamento,3,Vendedor 3,Online,5,841.4,15,4207.0,631.05,3575.95,1884.75,1691.2
1710,2024-05-02,2024,5,2,34,Cliente 34,B2B,Lisboa,16,Artigo 16,Software,Suporte,8,Vendedor 8,Online,3,703.71,5,2111.13,105.56,2005.57,1478.49,527.08
1711,2024-01-09,2024,1,1,15,Cliente 15,B2B,Braga,22,Artigo 22,Hardware,Implementação,7,Vendedor 7,Norte,5,70.11,15,350.55,52.58,297.97,171.45,126.52
1712,2024-09-18,2024,9,3,48,Cliente 48,Retail,Coimbra,18,Artigo 18,Hardware,Licença,6,Vendedor 6,Sul,3,369.87,10,1109.61,110.96,998.65,885.15,113.5
1713,2024-03-13,2024,3,1,25,Cliente 25,Retail,Lisboa,21,Artigo 21,Hardware,Suporte,4,Vendedor 4,Online,5,187.25,10,936.25,93.62,842.63,437.35,405.28
1714,2024-12-24,2024,12,4,36,Cliente 36,B2B,Lisboa,22,Artigo 22,Hardware,Implementação,4,Vendedor 4,Online,1,271.32,0,271.32,0.0,271.32,194.13,77.19
1715,2024-08-10,2024,8,3,8,Cliente 8,B2B,Braga,21,Artigo 21,Hardware,Suporte,4,Vendedor 4,Online,6,910.22,15,5461.32,819.2,4642.12,3724.74,917.38
1716,2024-02-10,2024,2,1,9,Cliente 9,Parceiro,Coimbra,12,Artigo 12,Software,Suporte,5,Vendedor 5,Sul,4,85.05,5,340.2,17.01,323.19,179.92,143.27
1717,2024-07-22,2024,7,3,37,Cliente 37,Parceiro,Coimbra,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,4,258.81,15,1035.24,155.29,879.95,551.04,328.91
1718,2024-09-20,2024,9,3,48,Cliente 48,Retail,Coimbra,30,Artigo 30,Hardware,Suporte,1,Vendedor 1,Online,8,344.09,5,2752.72,137.64,2615.08,1721.6,893.48
1719,2024-11-23,2024,11,4,45,Cliente 45,Retail,Coimbra,7,Artigo 7,Software,Suporte,8,Vendedor 8,Online,2,636.04,5,1272.08,63.6,1208.48,942.54,265.94
1720,2024-06-26,2024,6,2,39,Cliente 39,Retail,Braga,20,Artigo 20,Software,Licença,1,Vendedor 1,Online,4,557.4,15,2229.6,334.44,1895.16,1236.24,658.92
1721,2024-12-13,2024,12,4,32,Cliente 32,Parceiro,Lisboa,24,Artigo 24,Hardware,Licença,5,Vendedor 5,Sul,2,257.36,20,514.72,102.94,411.78,218.48,193.3
1722,2024-11-13,2024,11,4,17,Cliente 17,B2B,Porto,23,Artigo 23,Software,Suporte,1,Vendedor 1,Online,1,206.03,15,206.03,30.9,175.13,113.27,61.86
1723,2024-03-24,2024,3,1,35,Cliente 35,Parceiro,Lisboa,7,Artigo 7,Software,Suporte,7,Vendedor 7,Norte,3,274.96,5,824.88,41.24,783.64,398.37,385.27
1724,2024-11-13,2024,11,4,37,Cliente 37,Parceiro,Coimbra,9,Artigo 9,Software,Implementação,4,Vendedor 4,Online,8,527.4,10,4219.2,421.92,3797.28,3272.8,524.48
1725,2024-04-20,2024,4,2,19,Cliente 19,B2B,Lisboa,1,Artigo 1,Software,Licença,8,Vendedor 8,Online,6,307.62,10,1845.72,184.57,1661.15,1253.1,408.05
1726,2024-09-07,2024,9,3,44,Cliente 44,Retail,Braga,26,Artigo 26,Serviço,Implementação,3,Vendedor 3,Online,7,950.22,0,6651.54,0.0,6651.54,2795.87,3855.67
1727,2024-01-07,2024,1,1,29,Cliente 29,Parceiro,Porto,6,Artigo 6,Software,Equipamento,1,Vendedor 1,Online,2,490.67,10,981.34,98.13,883.21,507.54,375.67
1728,2024-03-24,2024,3,1,7,Cliente 7,Parceiro,Coimbra,6,Artigo 6,Software,Equipamento,1,Vendedor 1,Online,6,105.86,20,635.16,127.03,508.13,266.82,241.31
1729,2024-07-26,2024,7,3,28,Cliente 28,Parceiro,Lisboa,22,Artigo 22,Hardware,Implementação,2,Vendedor 2,Norte,8,742.8,5,5942.4,297.12,5645.28,4349.84,1295.44
1730,2024-11-09,2024,11,4,9,Cliente 9,Parceiro,Coimbra,29,Artigo 29,Software,Implementação,2,Vendedor 2,Norte,8,362.4,15,2899.2,434.88,2464.32,2210.72,253.6
1731,2024-01-22,2024,1,1,28,Cliente 28,Parceiro,Lisboa,12,Artigo 12,Software,Suporte,2,Vendedor 2,Norte,4,670.81,15,2683.24,402.49,2280.75,1193.8,1086.95
1732,2024-01-03,2024,1,1,6,Cliente 6,Retail,Coimbra,22,Artigo 22,Hardware,Implementação,3,Vendedor 3,Online,6,315.61,20,1893.66,378.73,1514.93,1090.98,423.95
1733,2024-05-06,2024,5,2,29,Cliente 29,Parceiro,Porto,12,Artigo 12,Software,Suporte,4,Vendedor 4,Online,5,592.21,10,2961.05,296.1,2664.95,2288.15,376.8
1734,2024-10-23,2024,10,4,17,Cliente 17,B2B,Porto,10,Artigo 10,Hardware,Equipamento,6,Vendedor 6,Sul,9,783.54,5,7051.86,352.59,6699.27,3230.37,3468.9
1735,2024-07-06,2024,7,3,16,Cliente 16,Retail,Lisboa,23,Artigo 23,Software,Suporte,4,Vendedor 4,Online,8,931.61,10,7452.88,745.29,6707.59,3851.36,2856.23
1736,2024-12-27,2024,12,4,23,Cliente 23,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,8,Vendedor 8,Online,2,298.07,0,596.14,0.0,596.14,311.02,285.12
1737,2024-01-14,2024,1,1,31,Cliente 31,B2B,Lisboa,26,Artigo 26,Serviço,Implementação,4,Vendedor 4,Online,7,368.11,10,2576.77,257.68,2319.09,1061.69,1257.4
1738,2024-01-12,2024,1,1,3,Cliente 3,Parceiro,Lisboa,6,Artigo 6,Software,Equipamento,3,Vendedor 3,Online,7,491.05,0,3437.35,0.0,3437.35,1424.78,2012.57
1739,2024-03-27,2024,3,1,21,Cliente 21,Retail,Coimbra,17,Artigo 17,Hardware,Suporte,7,Vendedor 7,Norte,1,930.82,15,930.82,139.62,791.2,727.08,64.12
1740,2024-01-12,2024,1,1,26,Cliente 26,Retail,Lisboa,19,Artigo 19,Hardware,Suporte,7,Vendedor 7,Norte,1,906.32,5,906.32,45.32,861.0,569.57,291.43
1741,2024-01-25,2024,1,1,36,Cliente 36,B2B,Lisboa,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,4,135.38,0,541.52,0.0,541.52,283.04,258.48
1742,2024-10-27,2024,10,4,42,Cliente 42,Parceiro,Coimbra,6,Artigo 6,Software,Equipamento,2,Vendedor 2,Norte,5,175.33,10,876.65,87.66,788.99,483.45,305.54
1743,2024-08-30,2024,8,3,37,Cliente 37,Parceiro,Coimbra,24,Artigo 24,Hardware,Licença,1,Vendedor 1,Online,4,520.73,10,2082.92,208.29,1874.63,1428.76,445.87
1744,2024-05-01,2024,5,2,22,Cliente 22,Retail,Lisboa,19,Artigo 19,Hardware,Suporte,5,Vendedor 5,Sul,7,151.29,15,1059.03,158.85,900.18,578.9,321.28
1745,2024-05-26,2024,5,2,42,Cliente 42,Parceiro,Coimbra,10,Artigo 10,Hardware,Equipamento,5,Vendedor 5,Sul,3,378.3,20,1134.9,226.98,907.92,557.34,350.58
1746,2024-02-24,2024,2,1,12,Cliente 12,Parceiro,Porto,24,Artigo 24,Hardware,Licença,6,Vendedor 6,Sul,7,190.97,20,1336.79,267.36,1069.43,589.19,480.24
1747,2024-08-25,2024,8,3,42,Cliente 42,Parceiro,Coimbra,8,Artigo 8,Software,Suporte,1,Vendedor 1,Online,8,654.24,10,5233.92,523.39,4710.53,3619.6,1090.93
1748,2024-12-21,2024,12,4,13,Cliente 13,Retail,Coimbra,21,Artigo 21,Hardware,Suporte,6,Vendedor 6,Sul,6,952.02,20,5712.12,1142.42,4569.7,2697.42,1872.28
1749,2024-06-21,2024,6,2,11,Cliente 11,Parceiro,Coimbra,24,Artigo 24,Hardware,Licença,2,Vendedor 2,Norte,6,996.9,5,5981.4,299.07,5682.33,2559.18,3123.15
1750,2024-08-08,2024,8,3,16,Cliente 16,Retail,Lisboa,6,Artigo 6,Software,Equipamento,6,Vendedor 6,Sul,8,406.48,20,3251.84,650.37,2601.47,1856.08,745.39
1751,2024-04-28,2024,4,2,8,Cliente 8,B2B,Braga,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,8,619.06,5,4952.48,247.62,4704.86,2059.36,2645.5
1752,2024-11-04,2024,11,4,40,Cliente 40,Parceiro,Coimbra,25,Artigo 25,Software,Licença,8,Vendedor 8,Online,7,863.45,10,6044.15,604.42,5439.73,4750.69,689.04
1753,2024-07-01,2024,7,3,40,Cliente 40,Parceiro,Coimbra,30,Artigo 30,Hardware,Suporte,1,Vendedor 1,Online,6,161.59,10,969.54,96.95,872.59,631.08,241.51
1754,2024-10-14,2024,10,4,45,Cliente 45,Retail,Coimbra,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,6,705.09,10,4230.54,423.05,3807.49,1950.6,1856.89
1755,2024-11-02,2024,11,4,2,Cliente 2,Retail,Porto,24,Artigo 24,Hardware,Licença,7,Vendedor 7,Norte,6,438.4,15,2630.4,394.56,2235.84,1233.6,1002.24
1756,2024-10-26,2024,10,4,30,Cliente 30,Parceiro,Braga,1,Artigo 1,Software,Licença,2,Vendedor 2,Norte,8,245.84,20,1966.72,393.34,1573.38,1234.96,338.42
1757,2024-03-22,2024,3,1,30,Cliente 30,Parceiro,Braga,27,Artigo 27,Hardware,Suporte,8,Vendedor 8,Online,1,432.62,0,432.62,0.0,432.62,234.75,197.87
1758,2024-07-29,2024,7,3,12,Cliente 12,Parceiro,Porto,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,5,122.16,0,610.8,0.0,610.8,433.5,177.3
1759,2024-05-29,2024,5,2,10,Cliente 10,Parceiro,Braga,24,Artigo 24,Hardware,Licença,8,Vendedor 8,Online,3,710.64,10,2131.92,213.19,1918.73,1318.2,600.53
1760,2024-02-06,2024,2,1,44,Cliente 44,Retail,Braga,28,Artigo 28,Serviço,Suporte,8,Vendedor 8,Online,8,290.11,20,2320.88,464.18,1856.7,1330.64,526.06
1761,2024-12-17,2024,12,4,11,Cliente 11,Parceiro,Coimbra,25,Artigo 25,Software,Licença,6,Vendedor 6,Sul,6,345.84,5,2075.04,103.75,1971.29,1629.3,341.99
1762,2024-11-07,2024,11,4,15,Cliente 15,B2B,Braga,20,Artigo 20,Software,Licença,5,Vendedor 5,Sul,2,165.03,0,330.06,0.0,330.06,183.6,146.46
1763,2024-12-26,2024,12,4,16,Cliente 16,Retail,Lisboa,12,Artigo 12,Software,Suporte,6,Vendedor 6,Sul,7,871.43,10,6100.01,610.0,5490.01,3417.47,2072.54
1764,2024-02-28,2024,2,1,17,Cliente 17,B2B,Porto,16,Artigo 16,Software,Suporte,6,Vendedor 6,Sul,7,518.77,0,3631.39,0.0,3631.39,2419.62,1211.77
1765,2024-05-10,2024,5,2,26,Cliente 26,Retail,Lisboa,10,Artigo 10,Hardware,Equipamento,3,Vendedor 3,Online,5,593.54,0,2967.7,0.0,2967.7,2148.0,819.7
1766,2024-07-20,2024,7,3,2,Cliente 2,Retail,Porto,27,Artigo 27,Hardware,Suporte,2,Vendedor 2,Norte,8,590.96,0,4727.68,0.0,4727.68,3075.28,1652.4
1767,2024-08-30,2024,8,3,50,Cliente 50,B2B,Coimbra,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,5,439.97,10,2199.85,219.98,1979.87,1494.7,485.17
1768,2024-02-04,2024,2,1,12,Cliente 12,Parceiro,Porto,14,Artigo 14,Hardware,Equipamento,4,Vendedor 4,Online,1,232.9,10,232.9,23.29,209.61,127.9,81.71
1769,2024-04-02,2024,4,2,26,Cliente 26,Retail,Lisboa,25,Artigo 25,Software,Licença,6,Vendedor 6,Sul,9,757.88,15,6820.92,1023.14,5797.78,4036.59,1761.19
1770,2024-07-25,2024,7,3,23,Cliente 23,B2B,Lisboa,20,Artigo 20,Software,Licença,4,Vendedor 4,Online,4,170.7,15,682.8,102.42,580.38,326.92,253.46
1771,2024-12-18,2024,12,4,18,Cliente 18,B2B,Coimbra,10,Artigo 10,Hardware,Equipamento,2,Vendedor 2,Norte,2,148.68,15,297.36,44.6,252.76,199.86,52.9
1772,2024-11-27,2024,11,4,32,Cliente 32,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,4,Vendedor 4,Online,4,724.64,0,2898.56,0.0,2898.56,1416.2,1482.36
1773,2024-10-31,2024,10,4,49,Cliente 49,B2B,Porto,26,Artigo 26,Serviço,Implementação,6,Vendedor 6,Sul,9,248.4,20,2235.6,447.12,1788.48,895.32,893.16
1774,2024-12-15,2024,12,4,38,Cliente 38,Parceiro,Lisboa,25,Artigo 25,Software,Licença,3,Vendedor 3,Online,2,341.43,10,682.86,68.29,614.57,528.2,86.37
1775,2024-07-31,2024,7,3,47,Cliente 47,B2B,Lisboa,11,Artigo 11,Software,Licença,4,Vendedor 4,Online,4,501.47,15,2005.88,300.88,1705.0,1047.88,657.12
1776,2024-06-07,2024,6,2,3,Cliente 3,Parceiro,Lisboa,23,Artigo 23,Software,Suporte,2,Vendedor 2,Norte,2,476.88,20,953.76,190.75,763.01,456.52,306.49
1777,2024-01-24,2024,1,1,38,Cliente 38,Parceiro,Lisboa,2,Artigo 2,Serviço,Equipamento,2,Vendedor 2,Norte,5,723.15,15,3615.75,542.36,3073.39,1834.1,1239.29
1778,2024-10-19,2024,10,4,3,Cliente 3,Parceiro,Lisboa,25,Artigo 25,Software,Licença,7,Vendedor 7,Norte,3,642.26,15,1926.78,289.02,1637.76,1025.4,612.36
1779,2024-01-04,2024,1,1,30,Cliente 30,Parceiro,Braga,20,Artigo 20,Software,Licença,7,Vendedor 7,Norte,2,662.18,20,1324.36,264.87,1059.49,781.14,278.35
1780,2024-08-07,2024,8,3,1,Cliente 1,Parceiro,Lisboa,8,Artigo 8,Software,Suporte,3,Vendedor 3,Online,9,728.35,15,6555.15,983.27,5571.88,2803.86,2768.02
1781,2024-12-29,2024,12,4,30,Cliente 30,Parceiro,Braga,30,Artigo 30,Hardware,Suporte,4,Vendedor 4,Online,5,327.98,0,1639.9,0.0,1639.9,690.5,949.4
1782,2024-01-20,2024,1,1,45,Cliente 45,Retail,Coimbra,23,Artigo 23,Software,Suporte,4,Vendedor 4,Online,5,356.22,0,1781.1,0.0,1781.1,921.1,860.0
1783,2024-05-31,2024,5,2,32,Cliente 32,Parceiro,Lisboa,29,Artigo 29,Software,Implementação,7,Vendedor 7,Norte,1,466.1,0,466.1,0.0,466.1,241.58,224.52
1784,2024-02-19,2024,2,1,28,Cliente 28,Parceiro,Lisboa,7,Artigo 7,Software,Suporte,1,Vendedor 1,Online,6,342.09,5,2052.54,102.63,1949.91,917.58,1032.33
1785,2024-06-25,2024,6,2,21,Cliente 21,Retail,Coimbra,8,Artigo 8,Software,Suporte,5,Vendedor 5,Sul,7,985.69,15,6899.83,1034.97,5864.86,3877.16,1987.7
1786,2024-04-05,2024,4,2,46,Cliente 46,Parceiro,Porto,1,Artigo 1,Software,Licença,2,Vendedor 2,Norte,1,823.35,5,823.35,41.17,782.18,422.88,359.3
1787,2024-04-14,2024,4,2,13,Cliente 13,Retail,Coimbra,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,9,206.42,10,1857.78,185.78,1672.0,762.48,909.52
1788,2024-09-06,2024,9,3,27,Cliente 27,Retail,Coimbra,2,Artigo 2,Serviço,Equipamento,2,Vendedor 2,Norte,8,55.31,20,442.48,88.5,353.98,333.76,20.22
1789,2024-04-26,2024,4,2,36,Cliente 36,B2B,Lisboa,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,8,90.64,10,725.12,72.51,652.61,547.04,105.57
1790,2024-12-19,2024,12,4,7,Cliente 7,Parceiro,Coimbra,15,Artigo 15,Software,Implementação,8,Vendedor 8,Online,7,281.86,5,1973.02,98.65,1874.37,954.31,920.06
1791,2024-08-15,2024,8,3,22,Cliente 22,Retail,Lisboa,1,Artigo 1,Software,Licença,1,Vendedor 1,Online,5,158.58,0,792.9,0.0,792.9,368.8,424.1
1792,2024-03-06,2024,3,1,10,Cliente 10,Parceiro,Braga,5,Artigo 5,Serviço,Licença,8,Vendedor 8,Online,3,556.67,15,1670.01,250.5,1419.51,1033.59,385.92
1793,2024-11-30,2024,11,4,39,Cliente 39,Retail,Braga,2,Artigo 2,Serviço,Equipamento,7,Vendedor 7,Norte,9,865.1,15,7785.9,1167.88,6618.02,5078.79,1539.23
1794,2024-09-18,2024,9,3,15,Cliente 15,B2B,Braga,20,Artigo 20,Software,Licença,7,Vendedor 7,Norte,7,749.91,0,5249.37,0.0,5249.37,4110.33,1139.04
1795,2024-10-21,2024,10,4,15,Cliente 15,B2B,Braga,3,Artigo 3,Hardware,Equipamento,5,Vendedor 5,Sul,8,254.83,15,2038.64,305.8,1732.84,1123.2,609.64
1796,2024-08-30,2024,8,3,4,Cliente 4,Parceiro,Porto,19,Artigo 19,Hardware,Suporte,1,Vendedor 1,Online,6,429.33,20,2575.98,515.2,2060.78,1667.4,393.38
1797,2024-07-04,2024,7,3,32,Cliente 32,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,2,Vendedor 2,Norte,5,532.5,20,2662.5,532.5,2130.0,2000.25,129.75
1798,2024-09-02,2024,9,3,23,Cliente 23,B2B,Lisboa,29,Artigo 29,Software,Implementação,4,Vendedor 4,Online,8,819.7,20,6557.6,1311.52,5246.08,3803.28,1442.8
1799,2024-05-04,2024,5,2,6,Cliente 6,Retail,Coimbra,22,Artigo 22,Hardware,Implementação,2,Vendedor 2,Norte,3,847.17,10,2541.51,254.15,2287.36,1140.99,1146.37
1800,2024-09-24,2024,9,3,24,Cliente 24,B2B,Lisboa,18,Artigo 18,Hardware,Licença,6,Vendedor 6,Sul,7,914.23,0,6399.61,0.0,6399.61,3526.04,2873.57
1801,2024-05-10,2024,5,2,20,Cliente 20,B2B,Coimbra,14,Artigo 14,Hardware,Equipamento,7,Vendedor 7,Norte,2,533.78,20,1067.56,213.51,854.05,485.34,368.71
1802,2024-08-24,2024,8,3,37,Cliente 37,Parceiro,Coimbra,30,Artigo 30,Hardware,Suporte,3,Vendedor 3,Online,3,709.56,5,2128.68,106.43,2022.25,865.65,1156.6
1803,2024-01-18,2024,1,1,20,Cliente 20,B2B,Coimbra,24,Artigo 24,Hardware,Licença,3,Vendedor 3,Online,2,156.21,20,312.42,62.48,249.94,218.88,31.06
1804,2024-02-09,2024,2,1,12,Cliente 12,Parceiro,Porto,8,Artigo 8,Software,Suporte,7,Vendedor 7,Norte,5,587.02,10,2935.1,293.51,2641.59,1453.95,1187.64
1805,2024-01-21,2024,1,1,33,Cliente 33,B2B,Coimbra,29,Artigo 29,Software,Implementação,6,Vendedor 6,Sul,7,286.26,5,2003.82,100.19,1903.63,803.11,1100.52
1806,2024-08-12,2024,8,3,28,Cliente 28,Parceiro,Lisboa,30,Artigo 30,Hardware,Suporte,3,Vendedor 3,Online,1,460.13,0,460.13,0.0,460.13,344.62,115.51
1807,2024-12-20,2024,12,4,8,Cliente 8,B2B,Braga,12,Artigo 12,Software,Suporte,8,Vendedor 8,Online,9,652.35,0,5871.15,0.0,5871.15,3390.66,2480.49
1808,2024-10-08,2024,10,4,1,Cliente 1,Parceiro,Lisboa,21,Artigo 21,Hardware,Suporte,7,Vendedor 7,Norte,1,294.14,20,294.14,58.83,235.31,145.76,89.55
1809,2024-01-08,2024,1,1,37,Cliente 37,Parceiro,Coimbra,10,Artigo 10,Hardware,Equipamento,3,Vendedor 3,Online,1,99.58,5,99.58,4.98,94.6,50.3,44.3
1810,2024-04-09,2024,4,2,22,Cliente 22,Retail,Lisboa,23,Artigo 23,Software,Suporte,7,Vendedor 7,Norte,8,59.72,5,477.76,23.89,453.87,237.04,216.83
